order_id,customer_id,order_date,sales_channel,region,order_status
O005243,C01024,2024-06-16,Marketplace,Midwest,Completed
O005244,C00398,2025-05-24,Marketplace,West,Completed
O005245,C00450,2024-11-07,Mobile App,South,Completed
O005246,C00469,2024-07-20,Mobile App,West,Completed
O005247,C01419,2023-10-30,Marketplace,South,Completed
O005248,C00707,2023-08-23,Online,Northeast,Completed
O005249,C00502,2024-02-28,Retail Store,West,Completed
O005250,C01230,2023-12-04,Retail Store,Northeast,Completed
O005251,C00055,2023-09-25,Marketplace,West,Completed
O005252,C01219,2025-05-24,Online,South,Returned
O005253,C00484,2025-09-23,Marketplace,West,Completed
O005254,C01243,2024-10-11,Online,Northeast,Completed
O005255,C00893,2024-04-19,Retail Store,West,Completed
O005256,C01074,2025-12-18,Marketplace,Midwest,Completed
O005257,C00928,2024-12-10,Online,Midwest,Completed
O005258,C00541,2024-06-02,Marketplace,Midwest,Completed
O005259,C00695,2024-10-17,Marketplace,South,Completed
O005260,C00899,2024-07-22,Mobile App,South,Completed
O005261,C00911,2025-11-21,Retail Store,West,Completed
O005262,C00681,2023-06-16,Retail Store,West,Completed
O005263,C01497,2024-03-28,Mobile App,South,Completed
O005264,C00663,2023-02-28,Online,Northeast,Completed
O005265,C00472,2023-08-21,Marketplace,West,Completed
O005266,C01494,2023-03-08,Online,Midwest,Completed
O005267,C00838,2024-01-14,Mobile App,Midwest,Completed
O005268,C00276,2025-08-19,Mobile App,Northeast,Completed
O005269,C00689,2023-04-24,Mobile App,West,Completed
O005270,C01255,2024-02-03,Marketplace,Midwest,Returned
O005271,C00321,2023-02-11,Mobile App,West,Completed
O005272,C01076,2025-04-06,Marketplace,Northeast,Completed
O005273,C01033,2024-10-28,Mobile App,West,Completed
O005274,C00871,2024-01-25,Mobile App,West,Completed
O005275,C00896,2025-11-21,Marketplace,South,Completed
O005276,C00687,2025-10-18,Online,Midwest,Completed
O005277,C00746,2024-08-21,Online,Midwest,Completed
O005278,C01249,2025-03-29,Online,South,Completed
O005279,C01456,2025-06-23,Mobile App,South,Completed
O005280,C00919,2024-12-29,Mobile App,South,Completed
O005281,C01273,2023-02-02,Retail Store,Midwest,Completed
O005282,C00248,2025-05-21,Online,West,Completed
O005283,C00570,2025-06-24,Retail Store,South,Completed
O005284,C01037,2025-07-31,Retail Store,Northeast,Completed
O005285,C00747,2024-02-15,Mobile App,Northeast,Completed
O005286,C00896,2025-09-04,Mobile App,South,Returned
O005287,C01430,2023-03-10,Online,West,Completed
O005288,C01242,2023-04-04,Marketplace,West,Completed
O005289,C00651,2023-09-21,Marketplace,Northeast,Completed
O005290,C00991,2023-02-27,Retail Store,South,Completed
O005291,C00592,2023-11-15,Mobile App,Northeast,Completed
O005292,C00495,2023-07-31,Online,West,Completed
O005293,C01084,2024-01-29,Retail Store,Northeast,Completed
O005294,C00871,2024-06-18,Online,South,Completed
O005295,C00689,2025-03-19,Marketplace,West,Completed
O005296,C01156,2025-01-30,Retail Store,Midwest,Completed
O005297,C00206,2024-10-31,Online,Midwest,Completed
O005298,C01350,2025-06-24,Mobile App,West,Completed
O005299,C00673,2023-03-22,Online,South,Returned
O005300,C00310,2024-10-28,Mobile App,West,Completed
O005301,C01289,2025-01-06,Mobile App,West,Completed
O005302,C00587,2023-08-22,Online,Northeast,Completed
O005303,C00240,2024-09-12,Marketplace,South,Completed
O005304,C01394,2023-09-01,Online,West,Completed
O005305,C00183,2025-02-22,Mobile App,West,Completed
O005306,C01359,2024-07-18,Retail Store,West,Completed
O005307,C01131,2024-09-30,Retail Store,Midwest,Completed
O005308,C01283,2023-10-10,Marketplace,South,Completed
O005309,C00636,2023-03-18,Retail Store,West,Completed
O005310,C01389,2024-12-14,Mobile App,Northeast,Completed
O005311,C00600,2024-03-21,Marketplace,West,Completed
O005312,C01045,2025-01-13,Online,Midwest,Completed
O005313,C00716,2024-03-28,Online,South,Completed
O005314,C00558,2024-01-12,Marketplace,Midwest,Completed
O005315,C01495,2023-03-14,Online,Northeast,Completed
O005316,C01437,2023-02-07,Marketplace,Midwest,Completed
O005317,C00618,2024-10-09,Online,Northeast,Completed
O005318,C01157,2025-06-15,Marketplace,Northeast,Completed
O005319,C00816,2023-01-29,Marketplace,Northeast,Returned
O005320,C00037,2023-07-30,Mobile App,South,Completed
O005321,C01392,2025-02-16,Mobile App,Northeast,Completed
O005322,C00517,2023-07-27,Retail Store,West,Completed
O005323,C00900,2023-11-11,Mobile App,Midwest,Completed
O005324,C00222,2024-03-24,Mobile App,West,Completed
O005325,C00353,2025-07-15,Mobile App,West,Returned
O005326,C01309,2024-12-27,Retail Store,West,Completed
O005327,C00246,2023-05-03,Marketplace,West,Completed
O005328,C01016,2023-07-03,Online,Midwest,Completed
O005329,C00784,2024-07-22,Online,South,Returned
O005330,C00180,2024-06-01,Marketplace,West,Completed
O005331,C00758,2024-06-21,Mobile App,Northeast,Completed
O005332,C01228,2024-12-07,Marketplace,South,Completed
O005333,C00177,2025-01-25,Online,Midwest,Returned
O005334,C00521,2025-08-06,Marketplace,Northeast,Completed
O005335,C00910,2024-01-23,Mobile App,South,Returned
O005336,C00356,2023-12-04,Marketplace,Midwest,Completed
O005337,C01352,2025-09-22,Online,Midwest,Completed
O005338,C00349,2024-07-07,Marketplace,Northeast,Completed
O005339,C00318,2024-01-27,Retail Store,Midwest,Completed
O005340,C00882,2024-02-09,Mobile App,South,Completed
O005341,C01409,2024-06-07,Retail Store,Northeast,Completed
O005342,C00272,2024-12-21,Retail Store,Midwest,Completed
O005343,C00754,2024-11-25,Marketplace,Northeast,Completed
O005344,C01326,2023-05-07,Mobile App,Midwest,Completed
O005345,C00310,2025-08-22,Marketplace,Northeast,Completed
O005346,C01001,2024-01-13,Online,South,Completed
O005347,C00325,2025-04-12,Marketplace,West,Completed
O005348,C00920,2025-04-18,Marketplace,South,Completed
O005349,C01259,2024-08-19,Retail Store,West,Completed
O005350,C00789,2023-09-11,Marketplace,Midwest,Completed
O005351,C01178,2024-08-25,Retail Store,South,Completed
O005352,C00855,2023-05-30,Marketplace,South,Completed
O005353,C00838,2023-11-18,Retail Store,West,Completed
O005354,C00471,2023-01-10,Marketplace,Midwest,Completed
O005355,C00383,2025-10-23,Online,South,Completed
O005356,C00991,2024-02-27,Marketplace,Northeast,Completed
O005357,C00425,2024-09-11,Mobile App,Northeast,Completed
O005358,C01049,2024-10-15,Online,Northeast,Completed
O005359,C00512,2023-01-24,Marketplace,South,Completed
O005360,C01026,2023-09-02,Retail Store,South,Completed
O005361,C01369,2024-12-25,Mobile App,Midwest,Completed
O005362,C00993,2023-07-13,Mobile App,Midwest,Completed
O005363,C00045,2024-10-12,Marketplace,Northeast,Completed
O005364,C00483,2025-05-10,Marketplace,South,Completed
O005365,C00841,2023-03-19,Mobile App,South,Completed
O005366,C00297,2025-10-09,Retail Store,South,Completed
O005367,C01314,2023-10-27,Online,West,Completed
O005368,C00852,2024-11-21,Mobile App,Northeast,Completed
O005369,C01257,2024-10-23,Marketplace,West,Completed
O005370,C00077,2023-10-06,Marketplace,Northeast,Completed
O005371,C00857,2025-05-15,Retail Store,West,Completed
O005372,C01142,2023-07-10,Mobile App,West,Completed
O005373,C00402,2024-04-07,Online,West,Cancelled
O005374,C00405,2023-06-19,Online,Midwest,Completed
O005375,C00107,2023-11-14,Retail Store,Northeast,Completed
O005376,C00815,2025-03-12,Online,South,Completed
O005377,C00585,2024-08-05,Retail Store,West,Completed
O005378,C00130,2025-12-07,Mobile App,South,Completed
O005379,C00357,2023-08-29,Mobile App,Midwest,Completed
O005380,C01178,2023-12-21,Marketplace,South,Completed
O005381,C00077,2024-11-02,Online,Midwest,Completed
O005382,C01003,2024-05-24,Retail Store,Midwest,Completed
O005383,C00638,2025-11-02,Retail Store,West,Completed
O005384,C00974,2023-04-17,Mobile App,Northeast,Completed
O005385,C00819,2025-05-27,Marketplace,South,Completed
O005386,C00718,2024-05-10,Retail Store,West,Completed
O005387,C00689,2023-02-04,Mobile App,Midwest,Completed
O005388,C00952,2023-01-28,Online,West,Completed
O005389,C00909,2024-01-21,Mobile App,Northeast,Completed
O005390,C00580,2025-01-12,Mobile App,Northeast,Completed
O005391,C01190,2025-02-06,Marketplace,West,Completed
O005392,C00831,2023-06-20,Online,Midwest,Completed
O005393,C00381,2024-03-03,Online,Midwest,Completed
O005394,C00112,2023-12-23,Mobile App,West,Completed
O005395,C00817,2023-09-25,Mobile App,West,Completed
O005396,C01126,2024-08-22,Mobile App,Northeast,Completed
O005397,C01416,2025-08-31,Marketplace,Northeast,Completed
O005398,C00953,2024-08-27,Retail Store,Midwest,Completed
O005399,C01135,2025-01-11,Online,Northeast,Completed
O005400,C00846,2023-01-12,Marketplace,Midwest,Completed
O005401,C00855,2025-01-03,Mobile App,South,Completed
O005402,C00489,2025-08-24,Retail Store,West,Completed
O005403,C01443,2023-02-27,Mobile App,South,Cancelled
O005404,C00201,2025-02-09,Online,West,Completed
O005405,C00346,2025-05-17,Retail Store,Northeast,Returned
O005406,C00902,2025-01-20,Marketplace,West,Completed
O005407,C00965,2023-03-31,Online,Midwest,Completed
O005408,C01398,2023-09-21,Marketplace,West,Completed
O005409,C00807,2024-12-13,Online,South,Completed
O005410,C00822,2025-12-06,Mobile App,Northeast,Completed
O005411,C00137,2023-08-21,Retail Store,Northeast,Completed
O005412,C01438,2023-11-18,Retail Store,Midwest,Completed
O005413,C00445,2025-05-02,Online,West,Returned
O005414,C00963,2025-06-27,Retail Store,Northeast,Completed
O005415,C00636,2025-04-03,Retail Store,Midwest,Completed
O005416,C00394,2025-09-01,Retail Store,Northeast,Completed
O005417,C00826,2023-07-05,Online,West,Completed
O005418,C00233,2024-02-27,Online,Northeast,Completed
O005419,C00186,2025-12-26,Online,South,Completed
O005420,C00963,2024-05-15,Marketplace,Midwest,Completed
O005421,C00063,2024-06-15,Online,Northeast,Completed
O005422,C00266,2024-10-11,Marketplace,Midwest,Completed
O005423,C00596,2025-06-15,Online,South,Completed
O005424,C01411,2024-02-26,Mobile App,Midwest,Completed
O005425,C00520,2023-05-23,Marketplace,Northeast,Completed
O005426,C00296,2025-03-21,Retail Store,West,Completed
O005427,C00128,2023-09-17,Marketplace,South,Completed
O005428,C00163,2023-09-16,Marketplace,Northeast,Completed
O005429,C01062,2023-04-23,Retail Store,South,Completed
O005430,C00572,2023-11-01,Marketplace,South,Completed
O005431,C00870,2025-10-11,Retail Store,Midwest,Completed
O005432,C00888,2024-04-23,Retail Store,Northeast,Completed
O005433,C00663,2025-05-30,Retail Store,Northeast,Completed
O005434,C01338,2024-03-12,Online,West,Completed
O005435,C00496,2024-08-18,Online,West,Completed
O005436,C01309,2025-10-13,Marketplace,Northeast,Completed
O005437,C00770,2024-10-19,Online,West,Completed
O005438,C00029,2025-12-15,Retail Store,South,Completed
O005439,C01001,2024-07-23,Retail Store,Midwest,Completed
O005440,C00761,2024-07-01,Marketplace,South,Completed
O005441,C00193,2025-09-05,Marketplace,Northeast,Completed
O005442,C00157,2025-01-13,Marketplace,South,Completed
O005443,C01155,2024-06-04,Mobile App,Northeast,Completed
O005444,C01273,2023-08-25,Marketplace,Midwest,Completed
O005445,C01271,2024-07-04,Retail Store,Northeast,Completed
O005446,C01227,2024-12-26,Retail Store,Northeast,Completed
O005447,C01087,2025-10-25,Retail Store,Northeast,Completed
O005448,C00813,2025-03-26,Mobile App,Northeast,Completed
O005449,C00158,2023-12-19,Marketplace,Midwest,Completed
O005450,C00073,2024-12-10,Marketplace,Midwest,Completed
O005451,C00807,2023-02-23,Mobile App,Northeast,Completed
O005452,C01194,2023-08-30,Retail Store,West,Completed
O005453,C00430,2023-11-01,Mobile App,South,Completed
O005454,C01021,2025-03-10,Mobile App,West,Completed
O005455,C00879,2024-03-14,Online,Midwest,Completed
O005456,C00189,2023-08-26,Mobile App,Midwest,Completed
O005457,C00295,2025-10-09,Mobile App,South,Completed
O005458,C00369,2025-09-30,Online,Midwest,Completed
O005459,C01248,2023-11-06,Retail Store,Northeast,Completed
O005460,C00535,2024-05-03,Online,West,Completed
O005461,C00294,2023-05-15,Retail Store,Midwest,Completed
O005462,C00464,2023-10-06,Online,Midwest,Completed
O005463,C01013,2025-01-05,Mobile App,West,Completed
O005464,C00432,2024-01-09,Marketplace,West,Completed
O005465,C00865,2024-03-31,Online,Northeast,Completed
O005466,C00213,2024-05-05,Online,Midwest,Completed
O005467,C00104,2024-05-05,Online,South,Completed
O005468,C00533,2023-04-01,Marketplace,South,Completed
O005469,C01458,2025-12-11,Online,Midwest,Completed
O005470,C00468,2023-09-16,Mobile App,South,Completed
O005471,C01442,2024-05-25,Marketplace,Midwest,Completed
O005472,C00510,2024-02-29,Marketplace,Northeast,Completed
O005473,C00983,2025-06-19,Mobile App,South,Returned
O005474,C01135,2023-08-17,Mobile App,West,Completed
O005475,C01265,2025-11-22,Mobile App,Northeast,Completed
O005476,C00920,2024-04-19,Retail Store,Northeast,Completed
O005477,C00405,2024-05-19,Marketplace,Northeast,Cancelled
O005478,C01114,2025-06-15,Online,South,Completed
O005479,C00811,2024-05-27,Mobile App,Midwest,Completed
O005480,C00901,2024-09-23,Marketplace,Northeast,Completed
O005481,C00730,2024-10-19,Retail Store,South,Completed
O005482,C00541,2023-09-24,Online,South,Completed
O005483,C01157,2023-02-26,Mobile App,South,Completed
O005484,C01008,2023-10-07,Marketplace,Midwest,Completed
O005485,C01056,2023-12-06,Marketplace,Midwest,Completed
O005486,C00873,2023-05-24,Retail Store,Midwest,Completed
O005487,C00069,2024-04-25,Marketplace,South,Completed
O005488,C00125,2025-05-02,Marketplace,West,Returned
O005489,C01174,2023-07-05,Online,Northeast,Completed
O005490,C00691,2023-08-02,Mobile App,Midwest,Completed
O005491,C00524,2023-08-22,Online,South,Completed
O005492,C00018,2023-06-08,Mobile App,West,Completed
O005493,C00849,2024-03-08,Online,Northeast,Completed
O005494,C00588,2023-04-15,Retail Store,Northeast,Completed
O005495,C00802,2023-10-22,Mobile App,Northeast,Completed
O005496,C00612,2024-09-03,Marketplace,South,Returned
O005497,C00738,2024-05-14,Retail Store,South,Returned
O005498,C00687,2023-10-03,Mobile App,Northeast,Returned
O005499,C00265,2025-06-22,Online,Northeast,Cancelled
O005500,C00977,2023-03-12,Online,Midwest,Completed
O005501,C01101,2024-10-19,Online,Northeast,Completed
O005502,C00569,2025-04-28,Retail Store,Midwest,Returned
O005503,C01494,2025-07-03,Marketplace,Northeast,Cancelled
O005504,C00534,2023-03-10,Online,Midwest,Completed
O005505,C01415,2023-06-23,Retail Store,Midwest,Completed
O005506,C01156,2024-07-28,Mobile App,Northeast,Completed
O005507,C00073,2024-10-09,Online,South,Completed
O005508,C00069,2023-06-10,Retail Store,Midwest,Completed
O005509,C00040,2025-03-04,Online,West,Completed
O005510,C00736,2024-07-10,Retail Store,West,Completed
O005511,C00083,2023-04-11,Retail Store,Northeast,Completed
O005512,C00516,2024-06-05,Marketplace,Midwest,Completed
O005513,C00719,2024-08-28,Mobile App,West,Completed
O005514,C00812,2023-10-18,Marketplace,Midwest,Completed
O005515,C00395,2023-05-04,Online,Northeast,Completed
O005516,C01039,2023-06-12,Online,Northeast,Completed
O005517,C00363,2025-02-25,Retail Store,Midwest,Completed
O005518,C00632,2024-11-06,Mobile App,Northeast,Returned
O005519,C01019,2025-06-18,Retail Store,Northeast,Completed
O005520,C01479,2025-09-12,Marketplace,West,Completed
O005521,C01415,2023-07-27,Mobile App,Northeast,Completed
O005522,C01196,2024-05-21,Marketplace,Northeast,Completed
O005523,C00770,2025-01-11,Online,Midwest,Completed
O005524,C00778,2024-08-22,Marketplace,Midwest,Completed
O005525,C00515,2025-10-31,Retail Store,South,Completed
O005526,C00181,2024-01-15,Mobile App,Northeast,Completed
O005527,C01010,2024-07-10,Mobile App,Midwest,Completed
O005528,C01470,2024-10-26,Retail Store,Northeast,Completed
O005529,C00041,2025-12-21,Online,Midwest,Completed
O005530,C00830,2024-11-26,Mobile App,Midwest,Completed
O005531,C01148,2023-11-13,Marketplace,Midwest,Completed
O005532,C00980,2025-09-03,Marketplace,South,Completed
O005533,C00522,2025-09-04,Marketplace,West,Completed
O005534,C00509,2023-04-03,Retail Store,Midwest,Completed
O005535,C00252,2023-07-24,Marketplace,West,Completed
O005536,C00905,2025-07-03,Marketplace,Midwest,Completed
O005537,C01418,2025-03-30,Online,Northeast,Completed
O005538,C00780,2025-01-17,Retail Store,South,Completed
O005539,C00919,2024-03-07,Marketplace,Northeast,Completed
O005540,C00862,2023-02-01,Marketplace,Midwest,Completed
O005541,C00436,2025-02-06,Marketplace,West,Completed
O005542,C00978,2024-07-22,Marketplace,West,Cancelled
O005543,C00728,2024-07-10,Marketplace,Northeast,Completed
O005544,C00748,2023-04-24,Online,South,Completed
O005545,C01266,2024-07-31,Retail Store,Midwest,Completed
O005546,C00664,2024-10-18,Mobile App,West,Cancelled
O005547,C00530,2024-03-19,Retail Store,West,Completed
O005548,C00690,2025-01-01,Marketplace,Midwest,Completed
O005549,C00496,2025-04-19,Retail Store,South,Cancelled
O005550,C00055,2023-01-07,Retail Store,Midwest,Completed
O005551,C00964,2025-07-09,Marketplace,South,Completed
O005552,C00797,2023-10-20,Retail Store,West,Completed
O005553,C01470,2025-10-16,Retail Store,Northeast,Completed
O005554,C00047,2025-05-23,Mobile App,West,Completed
O005555,C00952,2023-03-05,Marketplace,South,Completed
O005556,C00403,2023-12-20,Retail Store,Midwest,Completed
O005557,C00886,2025-03-26,Retail Store,Northeast,Completed
O005558,C00286,2025-08-14,Retail Store,Midwest,Completed
O005559,C01201,2024-08-12,Online,Northeast,Returned
O005560,C00045,2025-05-27,Marketplace,Midwest,Completed
O005561,C00074,2023-12-27,Online,Midwest,Completed
O005562,C01086,2025-05-24,Online,West,Completed
O005563,C00980,2024-03-02,Online,Northeast,Completed
O005564,C00290,2024-09-22,Mobile App,Northeast,Completed
O005565,C00886,2024-04-19,Mobile App,South,Completed
O005566,C01131,2024-07-30,Online,Northeast,Completed
O005567,C00242,2024-12-22,Mobile App,Northeast,Completed
O005568,C00507,2024-06-22,Online,Northeast,Completed
O005569,C00539,2025-08-04,Marketplace,Northeast,Completed
O005570,C01339,2023-07-16,Mobile App,Northeast,Completed
O005571,C01235,2023-05-02,Marketplace,Midwest,Completed
O005572,C00445,2024-06-03,Retail Store,South,Completed
