order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent
OI0012066,O004860,P0011,1,116.27,72.14,15
OI0012067,O004860,P0013,1,127.84,91.01,0
OI0012068,O004861,P0047,1,243.5,159.8,0
OI0012069,O004861,P0041,3,46.27,32.89,5
OI0012070,O004861,P0053,1,23.29,11.09,20
OI0012071,O004861,P0039,1,66.47,46.73,0
OI0012072,O004862,P0118,1,177.52,114.17,0
OI0012073,O004862,P0035,1,326.93,146.56,0
OI0012074,O004862,P0102,1,195.72,100.75,0
OI0012075,O004862,P0004,2,114.79,53.81,10
OI0012076,O004863,P0114,1,41.45,23.84,5
OI0012077,O004863,P0065,1,270.21,125.01,10
OI0012078,O004863,P0025,1,187.19,125.9,0
OI0012079,O004863,P0024,2,169.87,104.81,0
OI0012080,O004864,P0012,1,20.32,10.75,0
OI0012081,O004865,P0021,2,217.0,157.06,10
OI0012082,O004865,P0070,3,131.06,75.18,25
OI0012083,O004865,P0065,1,270.21,125.01,5
OI0012084,O004865,P0070,2,131.06,75.18,15
OI0012085,O004866,P0016,4,182.65,108.43,0
OI0012086,O004866,P0002,1,230.82,108.89,25
OI0012087,O004867,P0032,1,148.44,75.4,5
OI0012088,O004867,P0044,3,279.36,162.6,0
OI0012089,O004867,P0106,2,56.39,27.98,25
OI0012090,O004868,P0068,3,103.65,44.29,20
OI0012091,O004868,P0029,1,35.33,21.58,0
OI0012092,O004868,P0004,1,114.79,53.81,0
OI0012093,O004868,P0065,1,270.21,125.01,5
OI0012094,O004869,P0052,1,142.04,68.52,15
OI0012095,O004869,P0068,1,103.65,44.29,5
OI0012096,O004869,P0053,2,23.29,11.09,0
OI0012097,O004869,P0103,2,100.44,47.01,0
OI0012098,O004870,P0050,1,171.47,76.47,15
OI0012099,O004870,P0017,3,30.38,15.75,20
OI0012100,O004870,P0063,1,8.2,5.54,0
OI0012101,O004871,P0061,1,241.21,110.37,5
OI0012102,O004871,P0026,1,187.78,112.59,0
OI0012103,O004871,P0092,1,51.3,24.69,10
OI0012104,O004871,P0056,2,385.75,167.31,20
OI0012105,O004872,P0041,2,46.27,32.89,0
OI0012106,O004872,P0035,2,326.93,146.56,0
OI0012107,O004873,P0007,2,180.16,110.8,5
OI0012108,O004873,P0016,1,182.65,108.43,20
OI0012109,O004874,P0028,2,307.09,179.34,5
OI0012110,O004875,P0002,1,230.82,108.89,20
OI0012111,O004876,P0103,1,100.44,47.01,0
OI0012112,O004876,P0088,1,236.31,102.24,10
OI0012113,O004877,P0082,1,64.05,28.14,10
OI0012114,O004877,P0025,1,187.19,125.9,0
OI0012115,O004877,P0022,1,192.12,85.66,5
OI0012116,O004877,P0046,1,310.17,133.53,0
OI0012117,O004878,P0061,2,241.21,110.37,10
OI0012118,O004878,P0042,1,79.85,35.8,10
OI0012119,O004879,P0087,3,136.09,59.78,10
OI0012120,O004879,P0039,3,66.47,46.73,0
OI0012121,O004879,P0091,2,196.39,82.27,15
OI0012122,O004879,P0106,3,56.39,27.98,10
OI0012123,O004880,P0115,2,66.66,49.6,0
OI0012124,O004880,P0115,2,66.66,49.6,0
OI0012125,O004880,P0059,2,310.18,133.96,0
OI0012126,O004881,P0071,1,66.14,34.77,0
OI0012127,O004881,P0027,3,283.79,152.07,0
OI0012128,O004882,P0115,4,66.66,49.6,5
OI0012129,O004882,P0095,3,202.91,139.2,5
OI0012130,O004883,P0067,2,33.07,19.77,0
OI0012131,O004883,P0086,-1,263.23,167.09,15
OI0012132,O004884,P0016,3,182.65,108.43,10
OI0012133,O004885,P0049,1,59.24,43.15,5
OI0012134,O004885,P0117,1,252.27,158.43,15
OI0012135,O004885,P0038,3,81.71,51.71,15
OI0012136,O004886,P0101,1,338.95,156.07,10
OI0012137,O004887,P0020,2,185.28,120.72,0
OI0012138,O004888,P0069,1,259.35,175.47,20
OI0012139,O004889,P0005,1,181.52,92.02,20
OI0012140,O004889,P0018,2,281.84,146.67,5
OI0012141,O004889,P0069,3,259.35,175.47,0
OI0012142,O004890,P0001,1,58.62,26.48,15
OI0012143,O004891,P0113,2,152.02,79.85,0
OI0012144,O004892,P0032,1,148.44,75.4,0
OI0012145,O004892,P0026,2,187.78,112.59,10
OI0012146,O004892,P0065,3,270.21,125.01,0
OI0012147,O004892,P0111,1,116.59,86.94,10
OI0012148,O004893,P0076,1,81.73,46.21,0
OI0012149,O004894,P0023,3,15.34,8.57,0
OI0012150,O004894,P0117,1,252.27,158.43,0
OI0012151,O004895,P0070,3,131.06,75.18,0
OI0012152,O004896,P0091,1,196.39,82.27,5
OI0012153,O004896,P0095,1,202.91,139.2,15
OI0012154,O004897,P0009,3,102.74,56.37,15
OI0012155,O004897,P0053,3,23.29,11.09,0
OI0012156,O004897,P0101,2,338.95,156.07,0
OI0012157,O004898,P0061,2,241.21,110.37,0
OI0012158,O004898,P0027,1,283.79,152.07,0
OI0012159,O004898,P0030,2,90.28,41.7,10
OI0012160,O004898,P0029,2,35.33,21.58,5
OI0012161,O004899,P0057,1,95.09,41.82,20
OI0012162,O004899,P0040,1,214.96,89.94,10
OI0012163,O004899,P0118,1,177.52,114.17,10
OI0012164,O004900,P0065,4,270.21,125.01,0
OI0012165,O004900,P0038,1,81.71,51.71,0
OI0012166,O004900,P0085,3,142.09,59.82,20
OI0012167,O004900,P0062,2,274.98,138.35,20
OI0012168,O004901,P0065,3,270.21,125.01,5
OI0012169,O004902,P0014,1,189.67,104.55,5
OI0012170,O004902,P0074,1,62.08,27.78,0
OI0012171,O004902,P0042,1,79.85,35.8,10
OI0012172,O004903,P0016,1,182.65,108.43,15
OI0012173,O004903,P0084,1,42.76,20.69,0
OI0012174,O004903,P0082,1,64.05,28.14,5
OI0012175,O004903,P0019,1,36.3,22.04,10
OI0012176,O004904,P0028,2,307.09,179.34,20
OI0012177,O004904,P0041,1,46.27,32.89,10
OI0012178,O004904,P0011,1,116.27,72.14,0
OI0012179,O004904,P0118,2,177.52,114.17,0
OI0012180,O004905,P0030,3,90.28,41.7,0
OI0012181,O004905,P0088,3,236.31,102.24,10
OI0012182,O004906,P0033,3,211.78,114.87,0
OI0012183,O004906,P0078,1,268.06,129.83,15
OI0012184,O004906,P0032,1,148.44,75.4,15
OI0012185,O004906,P0044,1,279.36,162.6,10
OI0012186,O004907,P0004,2,114.79,53.81,0
OI0012187,O004907,P0079,2,28.55,21.67,5
OI0012188,O004908,P0034,1,265.11,120.64,20
OI0012189,O004909,P0073,2,372.75,170.56,20
OI0012190,O004909,P0009,1,102.74,56.37,10
OI0012191,O004909,P0103,1,100.44,47.01,0
OI0012192,O004909,P0049,1,59.24,43.15,0
OI0012193,O004910,P0061,1,241.21,110.37,0
OI0012194,O004910,P0087,4,136.09,59.78,5
OI0012195,O004911,P0054,4,83.38,49.27,10
OI0012196,O004911,P0101,1,338.95,156.07,10
OI0012197,O004911,P0100,1,280.83,119.83,0
OI0012198,O004912,P0089,1,49.96,38.06,0
OI0012199,O004912,P0059,3,310.18,133.96,10
OI0012200,O004912,P0072,2,272.32,149.77,0
OI0012201,O004913,P0085,3,142.09,59.82,0
OI0012202,O004914,P0029,3,35.33,21.58,5
OI0012203,O004914,P0025,1,187.19,125.9,10
OI0012204,O004915,P0003,1,171.57,88.27,0
OI0012205,O004915,P0044,1,279.36,162.6,0
OI0012206,O004915,P0103,3,100.44,47.01,10
OI0012207,O004915,P0004,1,114.79,53.81,0
OI0012208,O004916,P0001,2,58.62,26.48,15
OI0012209,O004916,P0058,1,224.02,143.13,0
OI0012210,O004916,P0060,1,306.49,149.27,10
OI0012211,O004917,P0014,1,189.67,104.55,0
OI0012212,O004917,P0049,2,59.24,43.15,15
OI0012213,O004918,P0063,1,8.2,5.54,0
OI0012214,O004918,P0005,2,181.52,92.02,5
OI0012215,O004919,P0034,1,265.11,120.64,20
OI0012216,O004919,P0052,4,142.04,68.52,0
OI0012217,O004919,P0036,1,71.47,40.11,0
OI0012218,O004919,P0077,4,9.56,6.81,10
OI0012219,O004920,P0092,1,51.3,24.69,0
OI0012220,O004920,P0063,1,8.2,5.54,5
OI0012221,O004920,P0119,2,78.86,37.39,5
OI0012222,O004921,P0108,1,299.87,137.39,20
OI0012223,O004922,P0051,1,104.92,60.39,10
OI0012224,O004922,P0093,1,64.09,40.65,5
OI0012225,O004922,P0018,2,281.84,146.67,0
OI0012226,O004922,P0015,3,147.82,103.39,15
OI0012227,O004923,P0096,2,280.31,123.46,0
OI0012228,O004923,P0100,3,280.83,119.83,0
OI0012229,O004924,P0024,1,169.87,104.81,5
OI0012230,O004924,P0051,1,104.92,60.39,5
OI0012231,O004925,P0056,1,385.75,167.31,0
OI0012232,O004926,P0071,1,66.14,34.77,110
OI0012233,O004926,P0023,1,15.34,8.57,0
OI0012234,O004926,P0103,1,100.44,47.01,20
OI0012235,O004926,P0105,2,124.3,57.25,20
OI0012236,O004927,P0009,2,102.74,56.37,0
OI0012237,O004927,P0007,1,180.16,110.8,20
OI0012238,O004928,P0072,3,272.32,149.77,15
OI0012239,O004929,P0094,2,309.52,160.91,0
OI0012240,O004930,P0103,1,100.44,47.01,0
OI0012241,O004930,P0111,4,116.59,86.94,5
OI0012242,O004931,P0049,2,59.24,43.15,5
OI0012243,O004932,P0084,1,42.76,20.69,15
OI0012244,O004932,P0038,1,81.71,51.71,0
OI0012245,O004933,P0093,1,64.09,40.65,0
OI0012246,O004933,P0072,4,272.32,149.77,15
OI0012247,O004933,P0111,1,116.59,86.94,0
OI0012248,O004934,P0013,4,127.84,91.01,5
OI0012249,O004934,P0021,1,217.0,157.06,5
OI0012250,O004934,P0034,1,265.11,120.64,0
OI0012251,O004934,P0001,1,58.62,26.48,10
OI0012252,O004935,P0033,1,211.78,114.87,10
OI0012253,O004935,P0096,2,280.31,123.46,15
OI0012254,O004935,P0041,1,46.27,32.89,20
OI0012255,O004936,P0010,1,236.09,100.66,5
OI0012256,O004936,P0024,1,169.87,104.81,20
OI0012257,O004936,P0089,1,49.96,38.06,0
OI0012258,O004936,P0113,3,152.02,79.85,0
OI0012259,O004937,P0055,1,150.07,98.61,0
OI0012260,O004938,P0117,1,252.27,158.43,0
OI0012261,O004938,P0016,3,182.65,108.43,20
OI0012262,O004938,P0030,1,90.28,41.7,0
OI0012263,O004938,P0025,2,187.19,125.9,0
OI0012264,O004939,P0024,3,169.87,104.81,0
OI0012265,O004939,P0003,1,171.57,88.27,10
OI0012266,O004939,P0064,1,60.15,32.62,0
OI0012267,O004940,P0041,2,46.27,32.89,0
OI0012268,O004940,P0056,1,385.75,167.31,5
OI0012269,O004940,P0104,1,71.93,33.51,20
OI0012270,O004941,P0006,4,273.98,150.3,5
OI0012271,O004941,P0074,2,62.08,27.78,0
OI0012272,O004942,P0049,1,59.24,43.15,0
OI0012273,O004942,P0043,1,33.48,14.68,0
OI0012274,O004943,P0047,1,243.5,159.8,10
OI0012275,O004944,P0109,1,39.14,21.27,15
OI0012276,O004944,P0084,1,42.76,20.69,0
OI0012277,O004944,P0064,1,60.15,32.62,5
OI0012278,O004945,P0100,1,280.83,119.83,15
OI0012279,O004946,P0100,1,280.83,119.83,10
OI0012280,O004947,P0116,1,53.16,36.42,0
OI0012281,O004948,P0027,2,283.79,152.07,5
OI0012282,O004948,P0027,1,283.79,152.07,10
OI0012283,O004949,P0071,2,66.14,34.77,0
OI0012284,O004949,P0035,2,326.93,146.56,15
OI0012285,O004949,P0077,1,9.56,6.81,0
OI0012286,O004949,P0099,1,179.3,114.96,0
OI0012287,O004950,P0050,3,171.47,76.47,0
OI0012288,O004950,P0008,2,223.03,120.69,15
OI0012289,O004950,P0020,3,185.28,120.72,15
OI0012290,O004950,P0114,4,41.45,23.84,15
OI0012291,O004951,P0115,1,66.66,49.6,20
OI0012292,O004952,P0033,1,211.78,114.87,0
OI0012293,O004953,P0063,1,8.2,5.54,0
OI0012294,O004953,P0047,1,243.5,159.8,15
OI0012295,O004954,P0116,1,53.16,36.42,0
OI0012296,O004954,P0028,3,307.09,179.34,10
OI0012297,O004954,P0038,3,81.71,51.71,15
OI0012298,O004955,P0023,1,15.34,8.57,0
OI0012299,O004955,P0067,1,33.07,19.77,20
OI0012300,O004955,P0080,1,392.84,163.94,0
OI0012301,O004955,P0016,1,182.65,108.43,15
OI0012302,O004956,P0053,2,23.29,11.09,10
OI0012303,O004956,P0038,1,81.71,51.71,0
OI0012304,O004956,P0101,1,338.95,156.07,20
OI0012305,O004956,P0116,2,53.16,36.42,15
OI0012306,O004957,P0060,4,306.49,149.27,5
OI0012307,O004957,P0030,1,90.28,41.7,0
OI0012308,O004957,P0058,1,224.02,143.13,5
OI0012309,O004958,P0059,1,310.18,133.96,0
OI0012310,O004958,P0091,1,196.39,82.27,0
OI0012311,O004959,P0084,2,42.76,20.69,15
OI0012312,O004960,P0018,3,281.84,146.67,5
OI0012313,O004960,P0057,1,95.09,41.82,10
OI0012314,O004960,P0012,1,20.32,10.75,0
OI0012315,O004960,P0082,1,64.05,28.14,15
OI0012316,O004961,P0090,2,60.09,33.62,0
OI0012317,O004961,P0063,1,8.2,5.54,0
OI0012318,O004961,P0061,2,241.21,110.37,20
OI0012319,O004961,P0016,2,182.65,108.43,20
OI0012320,O004962,P0033,2,211.78,114.87,15
OI0012321,O004962,P0002,1,230.82,108.89,5
OI0012322,O004962,P0086,1,263.23,167.09,0
OI0012323,O004962,P0118,1,177.52,114.17,0
OI0012324,O004963,P0029,1,35.33,21.58,0
OI0012325,O004963,P0068,1,103.65,44.29,0
OI0012326,O004964,P0072,1,272.32,149.77,0
OI0012327,O004964,P0111,1,116.59,86.94,10
OI0012328,O004964,P0031,1,254.7,145.72,15
OI0012329,O004965,P0117,1,252.27,158.43,15
OI0012330,O004965,P0090,1,60.09,33.62,10
OI0012331,O004966,P0086,1,263.23,167.09,10
OI0012332,O004966,P0069,1,259.35,175.47,0
OI0012333,O004967,P0029,1,35.33,21.58,15
OI0012334,O004967,P0026,1,187.78,112.59,25
OI0012335,O004968,P0042,1,79.85,35.8,10
OI0012336,O004968,P0077,2,9.56,6.81,110
OI0012337,O004968,P0117,2,252.27,158.43,5
OI0012338,O004968,P0106,1,56.39,27.98,10
OI0012339,O004969,P0038,1,81.71,51.71,15
OI0012340,O004970,P0029,2,35.33,21.58,110
OI0012341,O004970,P0089,1,49.96,38.06,0
OI0012342,O004970,P0043,3,33.48,14.68,0
OI0012343,O004970,P0025,1,187.19,125.9,0
OI0012344,O004971,P0118,1,177.52,114.17,110
OI0012345,O004971,P0060,1,306.49,149.27,5
OI0012346,O004972,P0050,1,171.47,76.47,0
OI0012347,O004972,P0003,3,171.57,88.27,10
OI0012348,O004972,P0014,2,189.67,104.55,0
OI0012349,O004972,P0063,1,8.2,5.54,15
OI0012350,O004973,P0019,2,36.3,22.04,0
OI0012351,O004973,P0069,2,259.35,175.47,0
OI0012352,O004973,P0073,4,372.75,170.56,0
OI0012353,O004974,P0092,1,51.3,24.69,10
OI0012354,O004975,P0086,1,263.23,167.09,0
OI0012355,O004975,P0072,2,272.32,149.77,10
OI0012356,O004975,P0024,2,169.87,104.81,0
OI0012357,O004976,P0114,1,41.45,23.84,15
OI0012358,O004977,P0091,1,196.39,82.27,20
OI0012359,O004978,P0027,1,283.79,152.07,20
OI0012360,O004979,P0042,2,79.85,35.8,10
OI0012361,O004979,P0105,2,124.3,57.25,0
OI0012362,O004980,P0066,4,103.29,50.62,0
OI0012363,O004980,P0010,1,236.09,100.66,0
OI0012364,O004980,P0039,1,66.47,46.73,25
OI0012365,O004981,P0062,1,274.98,138.35,20
OI0012366,O004981,P0084,1,42.76,20.69,15
OI0012367,O004981,P0117,1,252.27,158.43,10
OI0012368,O004982,P0115,4,66.66,49.6,0
OI0012369,O004982,P0085,2,142.09,59.82,0
OI0012370,O004983,P0058,2,224.02,143.13,15
OI0012371,O004983,P0078,2,268.06,129.83,0
OI0012372,O004984,P0045,1,354.19,170.05,10
OI0012373,O004984,P0114,2,41.45,23.84,0
OI0012374,O004985,P0030,2,90.28,41.7,110
OI0012375,O004986,P0084,1,42.76,20.69,5
OI0012376,O004986,P0037,1,171.97,76.8,5
OI0012377,O004986,P0060,3,306.49,149.27,10
OI0012378,O004987,P0032,2,148.44,75.4,5
OI0012379,O004987,P0009,1,102.74,56.37,0
OI0012380,O004987,P0076,1,81.73,46.21,0
OI0012381,O004987,P0068,2,103.65,44.29,0
OI0012382,O004988,P0041,3,46.27,32.89,10
OI0012383,O004988,P0093,2,64.09,40.65,0
OI0012384,O004989,P0045,4,354.19,170.05,0
OI0012385,O004989,P0044,4,279.36,162.6,15
OI0012386,O004990,P0012,1,20.32,10.75,5
OI0012387,O004990,P0077,1,9.56,6.81,0
OI0012388,O004990,P0081,2,96.93,49.39,0
OI0012389,O004991,P0117,2,252.27,158.43,20
OI0012390,O004992,P0021,1,217.0,157.06,20
OI0012391,O004992,P0047,4,243.5,159.8,5
OI0012392,O004993,P0115,2,66.66,49.6,15
OI0012393,O004993,P0015,3,147.82,103.39,0
OI0012394,O004994,P0024,2,169.87,104.81,15
OI0012395,O004994,P0044,1,279.36,162.6,0
OI0012396,O004995,P0043,1,33.48,14.68,0
OI0012397,O004996,P0083,1,63.1,34.73,15
OI0012398,O004996,P0022,1,192.12,85.66,10
OI0012399,O004996,P0047,2,243.5,159.8,0
OI0012400,O004997,P0084,1,42.76,20.69,0
OI0012401,O004997,P0002,3,230.82,108.89,5
OI0012402,O004997,P0015,4,147.82,103.39,0
OI0012403,O004998,P0104,1,71.93,33.51,5
OI0012404,O004999,P0065,2,270.21,125.01,0
OI0012405,O004999,P0009,2,102.74,56.37,0
OI0012406,O004999,P0065,1,270.21,125.01,10
OI0012407,O004999,P0024,1,169.87,104.81,0
OI0012408,O005000,P0070,1,131.06,75.18,10
OI0012409,O005001,P0076,1,81.73,46.21,10
OI0012410,O005002,P0081,2,96.93,49.39,0
OI0012411,O005002,P0103,1,100.44,47.01,20
OI0012412,O005003,P0028,1,307.09,179.34,10
OI0012413,O005003,P0024,1,169.87,104.81,0
OI0012414,O005003,P0083,1,63.1,34.73,0
OI0012415,O005003,P0047,1,243.5,159.8,5
OI0012416,O005004,P0102,1,195.72,100.75,0
OI0012417,O005004,P0057,1,95.09,41.82,0
OI0012418,O005004,P0086,3,263.23,167.09,0
OI0012419,O005005,P0063,2,8.2,5.54,5
OI0012420,O005005,P0115,2,66.66,49.6,5
OI0012421,O005006,P0031,1,254.7,145.72,5
OI0012422,O005006,P0012,2,20.32,10.75,10
OI0012423,O005006,P0066,1,103.29,50.62,0
OI0012424,O005007,P0100,1,280.83,119.83,0
OI0012425,O005007,P0078,1,268.06,129.83,10
OI0012426,O005008,P0094,1,309.52,160.91,15
OI0012427,O005008,P0063,2,8.2,5.54,5
OI0012428,O005009,P0080,3,392.84,163.94,0
OI0012429,O005010,P0015,1,147.82,103.39,0
OI0012430,O005010,P0070,1,131.06,75.18,15
OI0012431,O005010,P0078,1,268.06,129.83,10
OI0012432,O005011,P0064,2,60.15,32.62,15
OI0012433,O005012,P0032,2,148.44,75.4,5
OI0012434,O005013,P0095,1,202.91,139.2,0
OI0012435,O005013,P0086,2,263.23,167.09,20
OI0012436,O005014,P0039,1,66.47,46.73,0
OI0012437,O005014,P0105,1,124.3,57.25,15
OI0012438,O005014,P0086,3,263.23,167.09,5
OI0012439,O005015,P0054,1,83.38,49.27,20
OI0012440,O005015,P0099,2,179.3,114.96,5
OI0012441,O005016,P0056,2,385.75,167.31,5
OI0012442,O005016,P0033,2,211.78,114.87,0
OI0012443,O005016,P0055,3,150.07,98.61,0
OI0012444,O005017,P0062,1,274.98,138.35,10
OI0012445,O005018,P0013,1,127.84,91.01,5
OI0012446,O005019,P0013,4,127.84,91.01,5
OI0012447,O005019,P0118,1,177.52,114.17,10
OI0012448,O005019,P0077,1,9.56,6.81,0
OI0012449,O005019,P0017,1,30.38,15.75,5
OI0012450,O005020,P0101,1,338.95,156.07,0
OI0012451,O005020,P0042,1,79.85,35.8,5
OI0012452,O005020,P0075,2,134.51,78.21,5
OI0012453,O005020,P0099,2,179.3,114.96,5
OI0012454,O005021,P0083,3,63.1,34.73,5
OI0012455,O005021,P0020,2,185.28,120.72,15
OI0012456,O005021,P0002,1,230.82,108.89,10
OI0012457,O005022,P0119,2,78.86,37.39,0
OI0012458,O005023,P0118,4,177.52,114.17,0
OI0012459,O005023,P0011,1,116.27,72.14,10
OI0012460,O005023,P0058,2,224.02,143.13,0
OI0012461,O005023,P0092,1,51.3,24.69,0
OI0012462,O005024,P0098,3,17.88,10.05,15
OI0012463,O005025,P0026,2,187.78,112.59,25
OI0012464,O005025,P0046,2,310.17,133.53,15
OI0012465,O005025,P0057,1,95.09,41.82,15
OI0012466,O005026,P0102,1,195.72,100.75,20
OI0012467,O005026,P0083,1,63.1,34.73,10
OI0012468,O005027,P0097,4,163.15,70.37,0
OI0012469,O005027,P0082,1,64.05,28.14,0
OI0012470,O005028,P0119,2,78.86,37.39,0
OI0012471,O005028,P0114,2,41.45,23.84,10
OI0012472,O005028,P0056,1,385.75,167.31,0
OI0012473,O005028,P0082,3,64.05,28.14,0
OI0012474,O005029,P0101,1,338.95,156.07,0
OI0012475,O005030,P0022,1,192.12,85.66,5
OI0012476,O005030,P0015,4,147.82,103.39,0
OI0012477,O005030,P0083,1,63.1,34.73,0
OI0012478,O005031,P0097,4,163.15,70.37,0
OI0012479,O005031,P0043,1,33.48,14.68,0
OI0012480,O005031,P0073,1,372.75,170.56,0
OI0012481,O005032,P0048,4,316.06,150.66,0
OI0012482,O005032,P0042,1,79.85,35.8,0
OI0012483,O005032,P0094,2,309.52,160.91,15
OI0012484,O005032,P0091,2,196.39,82.27,15
OI0012485,O005033,P0011,1,116.27,72.14,0
OI0012486,O005033,P0071,-1,66.14,34.77,0
OI0012487,O005033,P0111,2,116.59,86.94,5
OI0012488,O005034,P0056,1,385.75,167.31,5
OI0012489,O005034,P0070,1,131.06,75.18,15
OI0012490,O005034,P0003,2,171.57,88.27,0
OI0012491,O005035,P0118,2,177.52,114.17,0
OI0012492,O005036,P0098,2,17.88,10.05,0
OI0012493,O005037,P0074,4,62.08,27.78,25
OI0012494,O005038,P0097,2,163.15,70.37,0
OI0012495,O005039,P0015,1,147.82,103.39,0
OI0012496,O005039,P0091,1,196.39,82.27,5
OI0012497,O005039,P0041,1,46.27,32.89,5
OI0012498,O005040,P0108,1,299.87,137.39,5
OI0012499,O005040,P0082,1,64.05,28.14,5
OI0012500,O005040,P0106,1,56.39,27.98,15
OI0012501,O005040,P0048,1,316.06,150.66,0
OI0012502,O005041,P0066,3,103.29,50.62,20
OI0012503,O005041,P0091,3,196.39,82.27,20
OI0012504,O005042,P0044,1,279.36,162.6,5
OI0012505,O005042,P0090,2,60.09,33.62,0
OI0012506,O005043,P0119,1,78.86,37.39,20
OI0012507,O005043,P0100,1,280.83,119.83,5
OI0012508,O005043,P0007,2,180.16,110.8,15
OI0012509,O005043,P0059,1,310.18,133.96,20
OI0012510,O005044,P0115,1,66.66,49.6,0
OI0012511,O005044,P0018,3,281.84,146.67,0
OI0012512,O005044,P0110,1,311.63,167.87,0
OI0012513,O005045,P0014,2,189.67,104.55,10
OI0012514,O005045,P0086,1,263.23,167.09,0
OI0012515,O005046,P0065,3,270.21,125.01,0
OI0012516,O005046,P0108,1,299.87,137.39,20
OI0012517,O005046,P0042,3,79.85,35.8,0
OI0012518,O005046,P0080,1,392.84,163.94,0
OI0012519,O005047,P0083,-1,63.1,34.73,0
OI0012520,O005047,P0014,1,189.67,104.55,15
OI0012521,O005048,P0052,3,142.04,68.52,0
OI0012522,O005048,P0105,1,124.3,57.25,5
OI0012523,O005048,P0105,1,124.3,57.25,0
OI0012524,O005048,P0107,1,140.71,82.95,0
OI0012525,O005049,P0106,1,56.39,27.98,0
OI0012526,O005049,P0082,1,64.05,28.14,10
OI0012527,O005050,P0070,4,131.06,75.18,0
OI0012528,O005051,P0060,2,306.49,149.27,10
OI0012529,O005052,P0071,2,66.14,34.77,0
OI0012530,O005053,P0107,3,140.71,82.95,0
OI0012531,O005053,P0092,1,51.3,24.69,0
OI0012532,O005053,P0004,2,114.79,53.81,15
OI0012533,O005054,P0019,4,36.3,22.04,0
OI0012534,O005054,P0025,3,187.19,125.9,0
OI0012535,O005054,P0052,1,142.04,68.52,20
OI0012536,O005054,P0087,1,136.09,59.78,10
OI0012537,O005055,P0069,1,259.35,175.47,0
OI0012538,O005055,P0009,2,102.74,56.37,20
OI0012539,O005055,P0096,4,280.31,123.46,0
OI0012540,O005056,P0007,2,180.16,110.8,5
OI0012541,O005056,P0012,4,20.32,10.75,15
OI0012542,O005057,P0014,2,189.67,104.55,0
OI0012543,O005057,P0029,1,35.33,21.58,20
OI0012544,O005057,P0048,1,316.06,150.66,15
OI0012545,O005058,P0097,1,163.15,70.37,10
OI0012546,O005058,P0045,1,354.19,170.05,5
OI0012547,O005058,P0090,1,60.09,33.62,0
OI0012548,O005058,P0026,1,187.78,112.59,0
OI0012549,O005059,P0029,3,35.33,21.58,0
OI0012550,O005059,P0111,1,116.59,86.94,0
OI0012551,O005060,P0100,2,280.83,119.83,5
OI0012552,O005061,P0056,-1,385.75,167.31,0
OI0012553,O005061,P0107,2,140.71,82.95,0
OI0012554,O005062,P0026,4,187.78,112.59,0
OI0012555,O005062,P0013,1,127.84,91.01,5
OI0012556,O005062,P0010,1,236.09,100.66,0
OI0012557,O005062,P0020,1,185.28,120.72,20
OI0012558,O005063,P0081,2,96.93,49.39,15
OI0012559,O005064,P0066,3,103.29,50.62,0
OI0012560,O005064,P0009,4,102.74,56.37,15
OI0012561,O005065,P0038,1,81.71,51.71,25
OI0012562,O005065,P0103,2,100.44,47.01,10
OI0012563,O005065,P0117,1,252.27,158.43,10
OI0012564,O005065,P0037,4,171.97,76.8,10
OI0012565,O005066,P0063,2,8.2,5.54,0
OI0012566,O005066,P0090,1,60.09,33.62,5
OI0012567,O005066,P0101,1,338.95,156.07,0
OI0012568,O005067,P0001,1,58.62,26.48,15
OI0012569,O005068,P0074,1,62.08,27.78,0
OI0012570,O005068,P0052,2,142.04,68.52,10
OI0012571,O005068,P0050,2,171.47,76.47,25
OI0012572,O005069,P0015,1,147.82,103.39,0
OI0012573,O005069,P0066,1,103.29,50.62,20
OI0012574,O005070,P0068,3,103.65,44.29,10
OI0012575,O005070,P0115,1,66.66,49.6,0
OI0012576,O005070,P0017,1,30.38,15.75,5
OI0012577,O005070,P0114,1,41.45,23.84,20
OI0012578,O005071,P0018,1,281.84,146.67,15
OI0012579,O005072,P0089,1,49.96,38.06,10
OI0012580,O005072,P0033,1,211.78,114.87,5
OI0012581,O005072,P0011,1,116.27,72.14,10
OI0012582,O005072,P0066,1,103.29,50.62,0
OI0012583,O005073,P0022,2,192.12,85.66,5
OI0012584,O005073,P0114,1,41.45,23.84,0
OI0012585,O005073,P0057,1,95.09,41.82,0
OI0012586,O005074,P0028,1,307.09,179.34,0
OI0012587,O005074,P0036,2,71.47,40.11,0
OI0012588,O005074,P0020,1,185.28,120.72,0
OI0012589,O005075,P0083,1,63.1,34.73,0
OI0012590,O005075,P0015,1,147.82,103.39,110
OI0012591,O005075,P0067,3,33.07,19.77,0
OI0012592,O005076,P0051,4,104.92,60.39,0
OI0012593,O005076,P0053,1,23.29,11.09,15
OI0012594,O005076,P0081,1,96.93,49.39,0
OI0012595,O005077,P0030,1,90.28,41.7,5
OI0012596,O005077,P0092,1,51.3,24.69,0
OI0012597,O005078,P0074,1,62.08,27.78,0
OI0012598,O005078,P0082,1,64.05,28.14,0
OI0012599,O005078,P0116,1,53.16,36.42,15
OI0012600,O005078,P0115,2,66.66,49.6,10
OI0012601,O005079,P0051,1,104.92,60.39,5
