payment_id,order_id,payment_method,payment_status
PMT004294,O004294,Gift Card,Paid
PMT004295,O004295,Gift Card,Paid
PMT004296,O004296,Gift Card,Paid
PMT004297,O004297,Gift Card,Pending
PMT004298,O004298,Gift Card,Refunded
PMT004299,O004299,Debit Card,Paid
PMT004300,O004300,Buy Now Pay Later,Paid
PMT004301,O004301,Debit Card,Paid
PMT004302,O004302,PayPal,Pending
PMT004303,O004303,Gift Card,Paid
PMT004304,O004304,PayPal,Paid
PMT004305,O004305,PayPal,Paid
PMT004306,O004306,PayPal,Paid
PMT004307,O004307,Buy Now Pay Later,Paid
PMT004308,O004308,Buy Now Pay Later,Paid
PMT004309,O004309,Gift Card,Pending
PMT004310,O004310,Buy Now Pay Later,Paid
PMT004311,O004311,Gift Card,Paid
PMT004312,O004312,PayPal,Paid
PMT004313,O004313,Credit Card,Pending
PMT004314,O004314,Debit Card,Paid
PMT004315,O004315,Credit Card,Pending
PMT004316,O004316,Debit Card,Paid
PMT004317,O004317,Gift Card,Paid
PMT004318,O004318,Gift Card,Paid
PMT004319,O004319,Buy Now Pay Later,Pending
PMT004320,O004320,Debit Card,Paid
PMT004321,O004321,Buy Now Pay Later,Pending
PMT004322,O004322,Debit Card,Pending
PMT004323,O004323,Buy Now Pay Later,Paid
PMT004324,O004324,PayPal,Paid
PMT004325,O004325,PayPal,Paid
PMT004326,O004326,Gift Card,Refunded
PMT004327,O004327,Debit Card,Paid
PMT004328,O004328,Debit Card,Paid
PMT004329,O004329,Debit Card,Pending
PMT004330,O004330,Gift Card,Paid
PMT004331,O004331,Credit Card,Paid
PMT004332,O004332,Buy Now Pay Later,Paid
PMT004333,O004333,Credit Card,Paid
PMT004334,O004334,Gift Card,Paid
PMT004335,O004335,Debit Card,Paid
PMT004336,O004336,Debit Card,Paid
PMT004337,O004337,Debit Card,Paid
PMT004338,O004338,Debit Card,Paid
PMT004339,O004339,PayPal,Paid
PMT004340,O004340,Gift Card,Paid
PMT004341,O004341,Buy Now Pay Later,Paid
PMT004342,O004342,Debit Card,Paid
PMT004343,O004343,Debit Card,Paid
PMT004344,O004344,PayPal,Pending
PMT004345,O004345,Debit Card,Paid
PMT004346,O004346,Gift Card,Paid
PMT004347,O004347,PayPal,Paid
PMT004348,O004348,Buy Now Pay Later,Pending
PMT004349,O004349,Credit Card,Paid
PMT004350,O004350,Buy Now Pay Later,Paid
PMT004351,O004351,PayPal,Paid
PMT004352,O004352,PayPal,Paid
PMT004353,O004353,Gift Card,Paid
PMT004354,O004354,Debit Card,Paid
PMT004355,O004355,Buy Now Pay Later,Paid
PMT004356,O004356,Credit Card,Paid
PMT004357,O004357,Debit Card,Paid
PMT004358,O004358,Gift Card,Paid
PMT004359,O004359,Buy Now Pay Later,Refunded
PMT004360,O004360,Debit Card,Pending
PMT004361,O004361,PayPal,Pending
PMT004362,O004362,Buy Now Pay Later,Paid
PMT004363,O004363,Debit Card,Paid
PMT004364,O004364,Credit Card,Paid
PMT004365,O004365,Gift Card,Paid
PMT004366,O004366,Credit Card,Pending
PMT004367,O004367,Gift Card,Refunded
PMT004368,O004368,Buy Now Pay Later,Paid
PMT004369,O004369,PayPal,Pending
PMT004370,O004370,Credit Card,Paid
PMT004371,O004371,Debit Card,Pending
PMT004372,O004372,Credit Card,Paid
PMT004373,O004373,Gift Card,Pending
PMT004374,O004374,PayPal,Paid
PMT004375,O004375,Buy Now Pay Later,Paid
PMT004376,O004376,Credit Card,Paid
PMT004377,O004377,Credit Card,Paid
PMT004378,O004378,Credit Card,Pending
PMT004379,O004379,Credit Card,Paid
PMT004380,O004380,PayPal,Paid
PMT004381,O004381,Debit Card,Paid
PMT004382,O004382,PayPal,Pending
PMT004383,O004383,Credit Card,Paid
PMT004384,O004384,Credit Card,Paid
PMT004385,O004385,Gift Card,Pending
PMT004386,O004386,Debit Card,Paid
PMT004387,O004387,Gift Card,Paid
PMT004388,O004388,Buy Now Pay Later,Pending
PMT004389,O004389,Debit Card,Paid
PMT004390,O004390,Credit Card,Pending
PMT004391,O004391,Gift Card,Paid
PMT004392,O004392,Gift Card,Paid
PMT004393,O004393,Gift Card,Paid
PMT004394,O004394,PayPal,Paid
PMT004395,O004395,Credit Card,Paid
PMT004396,O004396,Gift Card,Paid
PMT004397,O004397,Debit Card,Paid
PMT004398,O004398,Buy Now Pay Later,Paid
PMT004399,O004399,Debit Card,Paid
PMT004400,O004400,Gift Card,Paid
PMT004401,O004401,Credit Card,Paid
PMT004402,O004402,Buy Now Pay Later,Pending
PMT004403,O004403,Credit Card,Refunded
PMT004404,O004404,PayPal,Refunded
PMT004405,O004405,Debit Card,Paid
PMT004406,O004406,Credit Card,Paid
PMT004407,O004407,Gift Card,Paid
PMT004408,O004408,Gift Card,Refunded
PMT004409,O004409,Buy Now Pay Later,Pending
PMT004410,O004410,Credit Card,Paid
PMT004411,O004411,PayPal,Paid
PMT004412,O004412,Debit Card,Paid
PMT004413,O004413,Debit Card,Paid
PMT004414,O004414,Debit Card,Paid
PMT004415,O004415,Debit Card,Paid
PMT004416,O004416,PayPal,Paid
PMT004417,O004417,Buy Now Pay Later,Paid
PMT004418,O004418,Buy Now Pay Later,Refunded
PMT004419,O004419,Credit Card,Pending
PMT004420,O004420,PayPal,Pending
PMT004421,O004421,PayPal,Paid
PMT004422,O004422,PayPal,Paid
PMT004423,O004423,Buy Now Pay Later,Paid
PMT004424,O004424,Debit Card,Paid
PMT004425,O004425,Buy Now Pay Later,Pending
PMT004426,O004426,Gift Card,Paid
PMT004427,O004427,Credit Card,Paid
PMT004428,O004428,Credit Card,Paid
PMT004429,O004429,PayPal,Paid
PMT004430,O004430,PayPal,Paid
PMT004431,O004431,PayPal,Pending
PMT004432,O004432,PayPal,Paid
PMT004433,O004433,Credit Card,Pending
PMT004434,O004434,Gift Card,Paid
PMT004435,O004435,Buy Now Pay Later,Pending
PMT004436,O004436,Credit Card,Paid
PMT004437,O004437,PayPal,Paid
PMT004438,O004438,Debit Card,Paid
PMT004439,O004439,Buy Now Pay Later,Paid
PMT004440,O004440,Buy Now Pay Later,Paid
PMT004441,O004441,Credit Card,Pending
PMT004442,O004442,Credit Card,Refunded
PMT004443,O004443,Credit Card,Paid
PMT004444,O004444,Credit Card,Pending
PMT004445,O004445,PayPal,Paid
PMT004446,O004446,Debit Card,Paid
PMT004447,O004447,Buy Now Pay Later,Paid
PMT004448,O004448,PayPal,Paid
PMT004449,O004449,Buy Now Pay Later,Pending
PMT004450,O004450,Buy Now Pay Later,Paid
PMT004451,O004451,Credit Card,Refunded
PMT004452,O004452,Debit Card,Paid
PMT004453,O004453,Credit Card,Paid
PMT004454,O004454,Buy Now Pay Later,Paid
PMT004455,O004455,Buy Now Pay Later,Paid
PMT004456,O004456,Buy Now Pay Later,Paid
PMT004457,O004457,Debit Card,Paid
PMT004458,O004458,Gift Card,Paid
PMT004459,O004459,PayPal,Paid
PMT004460,O004460,Credit Card,Paid
PMT004461,O004461,Gift Card,Paid
PMT004462,O004462,Buy Now Pay Later,Paid
PMT004463,O004463,Debit Card,Pending
PMT004464,O004464,Debit Card,Paid
PMT004465,O004465,PayPal,Paid
PMT004466,O004466,Buy Now Pay Later,Refunded
PMT004467,O004467,Credit Card,Paid
PMT004468,O004468,Buy Now Pay Later,Paid
PMT004469,O004469,Debit Card,Pending
PMT004470,O004470,Debit Card,Refunded
PMT004471,O004471,PayPal,Paid
PMT004472,O004472,Gift Card,Pending
PMT004473,O004473,Gift Card,Paid
PMT004474,O004474,Gift Card,Refunded
PMT004475,O004475,Credit Card,Pending
PMT004476,O004476,Gift Card,Pending
PMT004477,O004477,Gift Card,Paid
PMT004478,O004478,Debit Card,Pending
PMT004479,O004479,Buy Now Pay Later,Paid
PMT004480,O004480,Buy Now Pay Later,Pending
PMT004481,O004481,Credit Card,Paid
PMT004482,O004482,Buy Now Pay Later,Pending
PMT004483,O004483,Credit Card,Paid
PMT004484,O004484,PayPal,Refunded
PMT004485,O004485,Buy Now Pay Later,Paid
PMT004486,O004486,Debit Card,Paid
PMT004487,O004487,PayPal,Refunded
PMT004488,O004488,Credit Card,Paid
PMT004489,O004489,Credit Card,Paid
PMT004490,O004490,Credit Card,Paid
PMT004491,O004491,PayPal,Paid
PMT004492,O004492,Debit Card,Paid
PMT004493,O004493,PayPal,Pending
PMT004494,O004494,Debit Card,Paid
PMT004495,O004495,Gift Card,Pending
PMT004496,O004496,Gift Card,Pending
PMT004497,O004497,PayPal,Pending
PMT004498,O004498,Gift Card,Pending
PMT004499,O004499,Debit Card,Pending
PMT004500,O004500,Debit Card,Paid
PMT004501,O004501,Credit Card,Paid
PMT004502,O004502,Gift Card,Paid
PMT004503,O004503,Buy Now Pay Later,Paid
PMT004504,O004504,Credit Card,Paid
PMT004505,O004505,Debit Card,Paid
PMT004506,O004506,Gift Card,Paid
PMT004507,O004507,Debit Card,Refunded
PMT004508,O004508,PayPal,Paid
PMT004509,O004509,Buy Now Pay Later,Pending
PMT004510,O004510,Credit Card,Paid
PMT004511,O004511,Gift Card,Paid
PMT004512,O004512,Debit Card,Paid
PMT004513,O004513,Debit Card,Paid
PMT004514,O004514,Buy Now Pay Later,Paid
PMT004515,O004515,Gift Card,Paid
PMT004516,O004516,Gift Card,Paid
PMT004517,O004517,Debit Card,Paid
PMT004518,O004518,Debit Card,Pending
PMT004519,O004519,Buy Now Pay Later,Pending
PMT004520,O004520,Buy Now Pay Later,Paid
PMT004521,O004521,Gift Card,Paid
PMT004522,O004522,Debit Card,Pending
PMT004523,O004523,PayPal,Refunded
PMT004524,O004524,PayPal,Paid
PMT004525,O004525,Gift Card,Paid
PMT004526,O004526,Debit Card,Pending
PMT004527,O004527,PayPal,Pending
PMT004528,O004528,Debit Card,Paid
PMT004529,O004529,Buy Now Pay Later,Refunded
PMT004530,O004530,Debit Card,Paid
PMT004531,O004531,Gift Card,Paid
PMT004532,O004532,Debit Card,Pending
PMT004533,O004533,Credit Card,Refunded
PMT004534,O004534,Buy Now Pay Later,Paid
PMT004535,O004535,Credit Card,Refunded
PMT004536,O004536,Buy Now Pay Later,Pending
PMT004537,O004537,Gift Card,Paid
PMT004538,O004538,Debit Card,Pending
PMT004539,O004539,PayPal,Paid
PMT004540,O004540,Gift Card,Paid
PMT004541,O004541,Credit Card,Paid
PMT004542,O004542,PayPal,Paid
PMT004543,O004543,Gift Card,Paid
PMT004544,O004544,Gift Card,Paid
PMT004545,O004545,Credit Card,Paid
PMT004546,O004546,Buy Now Pay Later,Paid
PMT004547,O004547,Credit Card,Paid
PMT004548,O004548,Debit Card,Paid
PMT004549,O004549,Buy Now Pay Later,Paid
PMT004550,O004550,Credit Card,Paid
PMT004551,O004551,Credit Card,Paid
PMT004552,O004552,PayPal,Paid
PMT004553,O004553,Buy Now Pay Later,Pending
PMT004554,O004554,Credit Card,Paid
PMT004555,O004555,Credit Card,Pending
PMT004556,O004556,Gift Card,Refunded
PMT004557,O004557,Credit Card,Paid
PMT004558,O004558,Credit Card,Paid
PMT004559,O004559,Credit Card,Paid
PMT004560,O004560,PayPal,Paid
PMT004561,O004561,Gift Card,Paid
PMT004562,O004562,Credit Card,Pending
PMT004563,O004563,Credit Card,Pending
PMT004564,O004564,PayPal,Paid
PMT004565,O004565,Buy Now Pay Later,Refunded
PMT004566,O004566,Credit Card,Paid
PMT004567,O004567,Gift Card,Paid
PMT004568,O004568,Buy Now Pay Later,Pending
PMT004569,O004569,Credit Card,Paid
PMT004570,O004570,Gift Card,Paid
PMT004571,O004571,PayPal,Pending
PMT004572,O004572,Gift Card,Paid
PMT004573,O004573,Buy Now Pay Later,Pending
PMT004574,O004574,Buy Now Pay Later,Paid
PMT004575,O004575,Credit Card,Paid
PMT004576,O004576,Credit Card,Refunded
PMT004577,O004577,Buy Now Pay Later,Pending
PMT004578,O004578,PayPal,Paid
PMT004579,O004579,Debit Card,Paid
PMT004580,O004580,Credit Card,Paid
PMT004581,O004581,Gift Card,Paid
PMT004582,O004582,Buy Now Pay Later,Pending
PMT004583,O004583,PayPal,Paid
PMT004584,O004584,Gift Card,Paid
PMT004585,O004585,Debit Card,Pending
PMT004586,O004586,Gift Card,Pending
PMT004587,O004587,Gift Card,Paid
PMT004588,O004588,Buy Now Pay Later,Paid
PMT004589,O004589,Buy Now Pay Later,Paid
PMT004590,O004590,Gift Card,Paid
PMT004591,O004591,Debit Card,Paid
PMT004592,O004592,Buy Now Pay Later,Pending
PMT004593,O004593,Credit Card,Paid
PMT004594,O004594,Buy Now Pay Later,Pending
PMT004595,O004595,Credit Card,Paid
PMT004596,O004596,Credit Card,Paid
PMT004597,O004597,Gift Card,Paid
PMT004598,O004598,Debit Card,Paid
PMT004599,O004599,Buy Now Pay Later,Paid
PMT004600,O004600,Credit Card,Refunded
PMT004601,O004601,PayPal,Paid
PMT004602,O004602,Gift Card,Paid
PMT004603,O004603,Buy Now Pay Later,Paid
PMT004604,O004604,Buy Now Pay Later,Paid
PMT004605,O004605,Debit Card,Paid
PMT004606,O004606,Gift Card,Paid
PMT004607,O004607,Debit Card,Paid
PMT004608,O004608,PayPal,Paid
PMT004609,O004609,PayPal,Paid
PMT004610,O004610,Gift Card,Paid
PMT004611,O004611,Buy Now Pay Later,Paid
PMT004612,O004612,Buy Now Pay Later,Paid
PMT004613,O004613,Gift Card,Paid
PMT004614,O004614,PayPal,Paid
PMT004615,O004615,PayPal,Paid
PMT004616,O004616,Credit Card,Paid
PMT004617,O004617,Buy Now Pay Later,Pending
PMT004618,O004618,PayPal,Pending
PMT004619,O004619,Gift Card,Paid
PMT004620,O004620,Debit Card,Refunded
PMT004621,O004621,Debit Card,Paid
PMT004622,O004622,Credit Card,Paid
PMT004623,O004623,Debit Card,Pending
PMT004624,O004624,Credit Card,Paid
PMT004625,O004625,Buy Now Pay Later,Refunded
PMT004626,O004626,PayPal,Paid
PMT004627,O004627,Debit Card,Pending
PMT004628,O004628,Gift Card,Paid
PMT004629,O004629,Credit Card,Refunded
PMT004630,O004630,Gift Card,Pending
PMT004631,O004631,Buy Now Pay Later,Pending
PMT004632,O004632,PayPal,Paid
PMT004633,O004633,PayPal,Pending
PMT004634,O004634,PayPal,Paid
PMT004635,O004635,Credit Card,Paid
PMT004636,O004636,Gift Card,Paid
PMT004637,O004637,Debit Card,Paid
PMT004638,O004638,PayPal,Paid
PMT004639,O004639,Credit Card,Pending
PMT004640,O004640,Debit Card,Paid
PMT004641,O004641,Gift Card,Paid
PMT004642,O004642,Debit Card,Paid
PMT004643,O004643,Gift Card,Paid
PMT004644,O004644,Buy Now Pay Later,Paid
PMT004645,O004645,Buy Now Pay Later,Paid
PMT004646,O004646,Gift Card,Paid
PMT004647,O004647,PayPal,Refunded
PMT004648,O004648,PayPal,Paid
PMT004649,O004649,Gift Card,Pending
PMT004650,O004650,Credit Card,Paid
PMT004651,O004651,Credit Card,Pending
PMT004652,O004652,Credit Card,Paid
PMT004653,O004653,Gift Card,Paid
PMT004654,O004654,Buy Now Pay Later,Refunded
PMT004655,O004655,Gift Card,Pending
PMT004656,O004656,Credit Card,Paid
PMT004657,O004657,Gift Card,Pending
PMT004658,O004658,Debit Card,Paid
PMT004659,O004659,PayPal,Pending
PMT004660,O004660,Credit Card,Paid
PMT004661,O004661,Gift Card,Paid
PMT004662,O004662,Credit Card,Paid
PMT004663,O004663,PayPal,Pending
PMT004664,O004664,Buy Now Pay Later,Paid
PMT004665,O004665,PayPal,Paid
PMT004666,O004666,Gift Card,Paid
PMT004667,O004667,Credit Card,Pending
PMT004668,O004668,Gift Card,Paid
PMT004669,O004669,Gift Card,Pending
PMT004670,O004670,Debit Card,Pending
PMT004671,O004671,PayPal,Paid
PMT004672,O004672,Buy Now Pay Later,Paid
PMT004673,O004673,Buy Now Pay Later,Paid
PMT004674,O004674,PayPal,Paid
PMT004675,O004675,Buy Now Pay Later,Refunded
PMT004676,O004676,Debit Card,Paid
PMT004677,O004677,Debit Card,Paid
PMT004678,O004678,Buy Now Pay Later,Pending
PMT004679,O004679,Debit Card,Pending
PMT004680,O004680,Gift Card,Paid
PMT004681,O004681,Debit Card,Pending
PMT004682,O004682,Gift Card,Pending
PMT004683,O004683,PayPal,Pending
PMT004684,O004684,Gift Card,Pending
PMT004685,O004685,Gift Card,Paid
PMT004686,O004686,Credit Card,Paid
PMT004687,O004687,Buy Now Pay Later,Paid
PMT004688,O004688,Debit Card,Paid
PMT004689,O004689,PayPal,Paid
PMT004690,O004690,Debit Card,Paid
PMT004691,O004691,PayPal,Paid
PMT004692,O004692,Credit Card,Paid
PMT004693,O004693,Gift Card,Paid
PMT004694,O004694,PayPal,Paid
PMT004695,O004695,PayPal,Paid
PMT004696,O004696,Gift Card,Pending
PMT004697,O004697,Credit Card,Paid
PMT004698,O004698,Credit Card,Refunded
PMT004699,O004699,Buy Now Pay Later,Paid
PMT004700,O004700,Gift Card,Paid
PMT004701,O004701,Credit Card,Pending
PMT004702,O004702,Buy Now Pay Later,Pending
PMT004703,O004703,Buy Now Pay Later,Paid
PMT004704,O004704,Debit Card,Pending
PMT004705,O004705,Credit Card,Paid
PMT004706,O004706,Credit Card,Paid
PMT004707,O004707,Credit Card,Paid
PMT004708,O004708,Debit Card,Paid
PMT004709,O004709,PayPal,Paid
PMT004710,O004710,Gift Card,Pending
PMT004711,O004711,Gift Card,Paid
PMT004712,O004712,Buy Now Pay Later,Pending
PMT004713,O004713,PayPal,Paid
PMT004714,O004714,Credit Card,Paid
PMT004715,O004715,Debit Card,Paid
PMT004716,O004716,PayPal,Pending
PMT004717,O004717,Gift Card,Pending
PMT004718,O004718,Gift Card,Pending
PMT004719,O004719,Gift Card,Paid
PMT004720,O004720,Debit Card,Paid
PMT004721,O004721,PayPal,Paid
PMT004722,O004722,Gift Card,Paid
PMT004723,O004723,Buy Now Pay Later,Paid
PMT004724,O004724,Credit Card,Paid
PMT004725,O004725,Credit Card,Paid
PMT004726,O004726,Credit Card,Pending
PMT004727,O004727,Debit Card,Paid
PMT004728,O004728,PayPal,Paid
PMT004729,O004729,Buy Now Pay Later,Paid
PMT004730,O004730,Debit Card,Pending
PMT004731,O004731,Buy Now Pay Later,Paid
PMT004732,O004732,Buy Now Pay Later,Paid
PMT004733,O004733,Credit Card,Paid
PMT004734,O004734,Debit Card,Paid
PMT004735,O004735,Gift Card,Pending
PMT004736,O004736,Buy Now Pay Later,Paid
PMT004737,O004737,Buy Now Pay Later,Paid
PMT004738,O004738,Buy Now Pay Later,Paid
PMT004739,O004739,Debit Card,Paid
PMT004740,O004740,PayPal,Paid
PMT004741,O004741,Credit Card,Paid
PMT004742,O004742,Debit Card,Paid
PMT004743,O004743,Gift Card,Pending
PMT004744,O004744,Debit Card,Paid
PMT004745,O004745,Gift Card,Paid
PMT004746,O004746,Credit Card,Paid
PMT004747,O004747,Gift Card,Paid
PMT004748,O004748,Credit Card,Pending
PMT004749,O004749,Buy Now Pay Later,Paid
PMT004750,O004750,Gift Card,Pending
PMT004751,O004751,Buy Now Pay Later,Paid
PMT004752,O004752,Debit Card,Paid
PMT004753,O004753,Debit Card,Paid
PMT004754,O004754,Debit Card,Paid
PMT004755,O004755,Debit Card,Refunded
PMT004756,O004756,Buy Now Pay Later,Pending
PMT004757,O004757,Credit Card,Pending
PMT004758,O004758,Gift Card,Pending
PMT004759,O004759,Credit Card,Paid
PMT004760,O004760,Credit Card,Pending
PMT004761,O004761,Buy Now Pay Later,Paid
PMT004762,O004762,Gift Card,Paid
PMT004763,O004763,PayPal,Pending
PMT004764,O004764,Gift Card,Paid
PMT004765,O004765,Debit Card,Pending
PMT004766,O004766,Gift Card,Paid
PMT004767,O004767,Gift Card,Paid
PMT004768,O004768,PayPal,Paid
PMT004769,O004769,Buy Now Pay Later,Pending
PMT004770,O004770,Credit Card,Pending
PMT004771,O004771,Debit Card,Paid
PMT004772,O004772,PayPal,Pending
PMT004773,O004773,Debit Card,Paid
PMT004774,O004774,Credit Card,Paid
PMT004775,O004775,Debit Card,Paid
PMT004776,O004776,PayPal,Paid
PMT004777,O004777,PayPal,Paid
PMT004778,O004778,Credit Card,Pending
PMT004779,O004779,Debit Card,Paid
PMT004780,O004780,Buy Now Pay Later,Refunded
PMT004781,O004781,Gift Card,Pending
PMT004782,O004782,Credit Card,Pending
PMT004783,O004783,Gift Card,Paid
PMT004784,O004784,Buy Now Pay Later,Paid
PMT004785,O004785,Debit Card,Pending
PMT004786,O004786,Buy Now Pay Later,Pending
PMT004787,O004787,Buy Now Pay Later,Paid
PMT004788,O004788,Gift Card,Paid
PMT004789,O004789,Buy Now Pay Later,Paid
PMT004790,O004790,Credit Card,Pending
PMT004791,O004791,Debit Card,Paid
PMT004792,O004792,Debit Card,Paid
PMT004793,O004793,Buy Now Pay Later,Paid
PMT004794,O004794,Debit Card,Pending
PMT004795,O004795,Debit Card,Paid
PMT004796,O004796,Buy Now Pay Later,Pending
PMT004797,O004797,Buy Now Pay Later,Paid
PMT004798,O004798,Buy Now Pay Later,Refunded
PMT004799,O004799,PayPal,Paid
PMT004800,O004800,Credit Card,Paid
PMT004801,O004801,Debit Card,Pending
PMT004802,O004802,Buy Now Pay Later,Paid
PMT004803,O004803,Credit Card,Paid
PMT004804,O004804,PayPal,Paid
PMT004805,O004805,Credit Card,Paid
PMT004806,O004806,Debit Card,Pending
PMT004807,O004807,Credit Card,Paid
PMT004808,O004808,Gift Card,Pending
PMT004809,O004809,Debit Card,Paid
PMT004810,O004810,PayPal,Paid
PMT004811,O004811,Gift Card,Paid
PMT004812,O004812,PayPal,Refunded
PMT004813,O004813,Debit Card,Paid
PMT004814,O004814,PayPal,Paid
PMT004815,O004815,Credit Card,Paid
PMT004816,O004816,Buy Now Pay Later,Paid
PMT004817,O004817,Gift Card,Paid
PMT004818,O004818,Credit Card,Pending
PMT004819,O004819,Debit Card,Paid
PMT004820,O004820,Buy Now Pay Later,Refunded
PMT004821,O004821,Credit Card,Paid
PMT004822,O004822,Gift Card,Refunded
PMT004823,O004823,Buy Now Pay Later,Paid
PMT004824,O004824,Debit Card,Paid
PMT004825,O004825,Credit Card,Paid
PMT004826,O004826,Debit Card,Paid
PMT004827,O004827,PayPal,Paid
PMT004828,O004828,PayPal,Paid
PMT004829,O004829,Debit Card,Paid
PMT004830,O004830,Credit Card,Paid
PMT004831,O004831,Gift Card,Paid
PMT004832,O004832,Credit Card,Paid
PMT004833,O004833,Buy Now Pay Later,Paid
PMT004834,O004834,Credit Card,Paid
PMT004835,O004835,Debit Card,Paid
PMT004836,O004836,Buy Now Pay Later,Paid
PMT004837,O004837,Buy Now Pay Later,Paid
PMT004838,O004838,Debit Card,Paid
PMT004839,O004839,Gift Card,Paid
PMT004840,O004840,Debit Card,Paid
PMT004841,O004841,PayPal,Paid
PMT004842,O004842,Credit Card,Paid
PMT004843,O004843,Debit Card,Paid
PMT004844,O004844,Gift Card,Paid
PMT004845,O004845,Buy Now Pay Later,Paid
PMT004846,O004846,Gift Card,Paid
PMT004847,O004847,PayPal,Paid
PMT004848,O004848,Buy Now Pay Later,Refunded
PMT004849,O004849,Buy Now Pay Later,Paid
PMT004850,O004850,Credit Card,Paid
PMT004851,O004851,Debit Card,Pending
PMT004852,O004852,Credit Card,Paid
PMT004853,O004853,Credit Card,Refunded
PMT004854,O004854,Gift Card,Paid
PMT004855,O004855,Gift Card,Paid
PMT004856,O004856,Credit Card,Refunded
PMT004857,O004857,Gift Card,Paid
PMT004858,O004858,Buy Now Pay Later,Paid
PMT004859,O004859,Gift Card,Paid
PMT004860,O004860,Gift Card,Paid
PMT004861,O004861,Debit Card,Paid
PMT004862,O004862,Buy Now Pay Later,Paid
PMT004863,O004863,Buy Now Pay Later,Paid
PMT004864,O004864,PayPal,Paid
PMT004865,O004865,Buy Now Pay Later,Paid
PMT004866,O004866,Debit Card,Refunded
PMT004867,O004867,Credit Card,Refunded
PMT004868,O004868,PayPal,Paid
PMT004869,O004869,Buy Now Pay Later,Paid
PMT004870,O004870,Gift Card,Paid
PMT004871,O004871,Credit Card,Paid
PMT004872,O004872,Debit Card,Paid
PMT004873,O004873,Buy Now Pay Later,Pending
PMT004874,O004874,Credit Card,Paid
PMT004875,O004875,Credit Card,Paid
PMT004876,O004876,Buy Now Pay Later,Paid
PMT004877,O004877,Credit Card,Paid
PMT004878,O004878,Gift Card,Paid
PMT004879,O004879,PayPal,Paid
PMT004880,O004880,Buy Now Pay Later,Refunded
PMT004881,O004881,Credit Card,Paid
PMT004882,O004882,PayPal,Paid
PMT004883,O004883,PayPal,Paid
PMT004884,O004884,Debit Card,Paid
PMT004885,O004885,PayPal,Paid
